gene_id,logtpm
ENST00000262525,2.8195829472398426
ENST00000261637,2.763997704722579
ENST00000650449,2.8897878031793574
ENST00000301215,2.348607987946377
ENST00000342683,2.7610112983256845
ENST00000441751,2.979131354401176
ENST00000432066,2.738945157811923
ENST00000374266,2.260611385063136
ENST00000639487,2.7877305976372977
ENST00000300101,2.372519880182581
ENST00000389749,2.7157487060884837
ENST00000595962,2.9964979041847504
ENST00000367866,2.3183169902069287
ENST00000534073,2.8030038220831424
ENST00000650667,3.4160124715282008
ENST00000322434,3.864739377177433
ENST00000382448,3.052751459423423
ENST00000680458,3.776366836106108
ENST00000286760,3.511085606424219
ENST00000433948,3.182363162596177
ENST00000616704,3.882064712360876
ENST00000642395,3.5313277448860574
ENST00000261249,3.3331094070142866
ENST00000504176,3.755746027449015
ENST00000331426,3.27094528573422
ENST00000392432,3.435305015972773
ENST00000453634,3.17940354418476
ENST00000614075,3.926105376557161
ENST00000369604,3.6152224542733222
ENST00000419445,3.905917897697026
ENST00000335968,3.692990118929296
ENST00000610704,3.7047769378911233
ENST00000581078,3.4324189591689365
ENST00000278772,3.152227763907492
ENST00000359735,3.2526366034727507
ENST00000524189,3.9792636570291418
ENST00000608353,3.0110632752512214
ENST00000375255,3.726769514467749
ENST00000429335,3.803815725636962
ENST00000361840,3.468688375395954
ENST00000357749,3.920382150428543
ENST00000220592,3.2929828927830584
ENST00000672280,3.655549857928333
ENST00000614001,3.3554048598227078
ENST00000437355,3.2863437997695577
ENST00000326134,3.503541837541586
ENST00000282570,3.96281773661265
ENST00000251157,3.7663296137968207
ENST00000475057,3.796517920469258
ENST00000592165,3.2207744274883003
ENST00000357360,3.759277810297856
ENST00000538010,3.333703694411281
ENST00000354366,3.521438209619673
ENST00000262320,3.859850745463876
ENST00000533715,3.142473332054172
ENST00000597188,3.846089274659647
ENST00000434248,3.3294477315901623
ENST00000562595,3.9650856561679095
ENST00000372242,3.605222349851737
ENST00000244571,3.1870706819711527
ENST00000367696,3.132495135094054
ENST00000357702,3.9880188694594207
ENST00000576936,3.903906433667308
ENST00000699914,3.858800201316172
ENST00000435504,3.815209138205169
ENST00000303469,3.432875153895169
ENST00000184956,3.5750725562036543
ENST00000307750,3.612103149123791
ENST00000255613,3.1027010032433804
ENST00000533896,3.816308285928169
ENST00000454193,3.025543717813211
ENST00000359933,3.929979109144182
ENST00000371518,3.4974588304121847
ENST00000375153,3.6195328974692367
ENST00000606514,3.244207496263792
ENST00000269499,3.9774340020948182
ENST00000683784,3.9227836138128303
ENST00000543872,3.710705261305228
ENST00000399012,3.841960978360937
ENST00000426836,3.880033044167946
ENST00000374049,3.88939566878273
ENST00000325752,3.5080114229434742
ENST00000317178,3.720474537234313
ENST00000391993,3.7152307736492713
ENST00000555220,3.0639784387400946
ENST00000369393,3.385064937321953
ENST00000354586,3.7862963132449567
ENST00000544069,3.761137869292351
ENST00000315212,3.865745397162243
ENST00000334344,3.814984840903757
ENST00000400485,4.991537453094677
ENST00000415049,4.513113101670256
ENST00000417564,4.880753174220684
ENST00000533683,4.597211189100079
ENST00000008527,4.5256461527746525
ENST00000255557,4.281248300979939
ENST00000370440,4.785851546181139
ENST00000400479,4.826819665349869
ENST00000506261,4.108301921492856
ENST00000371442,4.196938736745863
ENST00000258774,4.364883427336108
ENST00000369682,4.357908660057375
ENST00000253023,4.110146588445888
ENST00000458269,4.817971350775218
ENST00000248114,4.832771575304165
ENST00000241436,4.466554127566323
ENST00000033079,4.81602916604979
ENST00000273598,4.460347796862285
ENST00000681516,4.244308642091285
ENST00000306467,4.087938410010927
ENST00000156471,4.320001072601536
ENST00000562103,4.104921889134939
ENST00000697272,4.861838221403164
ENST00000360506,4.703311455342401
ENST00000320095,4.555123447995157
ENST00000517633,4.952753215976625
ENST00000538197,4.039064771097901
ENST00000529984,4.424301221950706
ENST00000367879,4.654678664951359
ENST00000366662,4.206777867356145
ENST00000451782,4.6361246055747936
ENST00000673477,4.009336995765335
ENST00000490145,4.9990364324878405
ENST00000591680,4.769107078682371
ENST00000266735,4.455878508731336
ENST00000321895,4.216672799703695
ENST00000314393,4.37520435006255
ENST00000263256,4.686141109326491
ENST00000334636,4.144930900883261
ENST00000619992,4.241638916568252
ENST00000594800,4.981892706595586
ENST00000332707,4.71532174995266
ENST00000297591,4.712781665063732
ENST00000528481,4.138708749073709
ENST00000358350,4.7594572005326015
ENST00000372648,4.6217338082816735
ENST00000251810,4.7489210004786
ENST00000359540,4.698469257805965
ENST00000339818,4.028666369892657
ENST00000698396,4.169654847591771
ENST00000586622,4.961198616599735
ENST00000440702,4.69217351413539
ENST00000527730,4.288290508972464
ENST00000379568,4.178423999044135
ENST00000214869,4.997239479793692
ENST00000339121,4.58018244583793
ENST00000404360,4.194906250037528
ENST00000579618,4.604714010745398
ENST00000695832,4.843089070009779
ENST00000649217,4.313961153876303
ENST00000240050,4.451142861815143
ENST00000303407,4.137422724996491
ENST00000618160,4.816976588140497
ENST00000332290,4.523605737892002
ENST00000644939,4.541834690858957
ENST00000367242,4.824766450271853
ENST00000548712,4.12371226723285
ENST00000380909,4.663921216907787
ENST00000466474,4.005157581118579
ENST00000559757,4.445420827973141
ENST00000265713,4.567503122111457
ENST00000462548,4.795345913703731
ENST00000323037,4.142587935833634
ENST00000257626,4.390780734275631
ENST00000242257,4.765330862033959
ENST00000395710,4.996487837917682
ENST00000292599,4.391619005945885
ENST00000264255,4.995960751646143
ENST00000369068,4.737494417709248
ENST00000647849,4.1853933928166125
ENST00000309318,4.4792837501349
ENST00000592120,4.76172210875258
ENST00000449641,4.085370421337808
ENST00000382172,4.203465747525045
ENST00000482155,4.053638768805157
ENST00000380995,4.929043817668494
ENST00000379942,4.790459588814115
ENST00000626796,4.5530769641322255
ENST00000341119,4.40817960475427
ENST00000432179,4.212777486911925
ENST00000368932,4.545249273297793
ENST00000531331,4.875805959394414
ENST00000580483,4.766717036630966
ENST00000258662,4.330753926857023
ENST00000307441,4.525436394811433
ENST00000369535,4.9282419621181885
ENST00000551063,4.252573931767009
ENST00000678095,4.375945055983933
ENST00000392869,4.9603413079728895
ENST00000321998,4.584826744007369
ENST00000372876,4.659289257644132
ENST00000575270,4.456520957810942
ENST00000313835,4.587556866377207
ENST00000522491,4.926512939615261
ENST00000585287,4.1484873304003935
ENST00000354105,4.357914876198942
ENST00000460018,4.903780934074032
ENST00000405709,4.690281904688072
ENST00000424834,4.580753869089024
ENST00000334801,4.87208348738477
ENST00000579925,4.843024354073632
ENST00000383678,4.293256798102459
ENST00000697355,4.52484362526277
ENST00000334705,4.60749445793294
ENST00000262096,4.16645076301494
ENST00000225927,4.970865001516543
ENST00000242248,4.434481891396954
ENST00000215790,4.553561251726037
ENST00000637812,4.353143156971069
ENST00000378165,4.202446184520984
ENST00000249806,4.657174011945635
ENST00000694866,4.740637058765872
ENST00000367765,4.896450397364965
ENST00000322652,4.793532776468478
ENST00000426077,4.169276894903025
ENST00000679812,4.0096368584198805
ENST00000261716,4.300418877443383
ENST00000323927,4.898944056218303
ENST00000635285,4.520673515741182
ENST00000265348,4.015690793051014
ENST00000360385,4.359982109727516
ENST00000326495,4.030447854727508
ENST00000355703,4.182140827142783
ENST00000380266,4.094641964277321
ENST00000458198,4.491296925942224
ENST00000648828,4.057786003884549
ENST00000567004,4.222233017176048
ENST00000394061,4.428966065995684
ENST00000430075,4.332126536796871
ENST00000675844,4.153618800966674
ENST00000229903,4.091141814053664
ENST00000512608,4.122213685172182
ENST00000629999,4.928261160405541
ENST00000304478,4.062404626293281
ENST00000372072,4.447665087650638
ENST00000568834,4.934791021214429
ENST00000374865,4.069904313070426
ENST00000252108,4.957247924638674
ENST00000638827,4.095163582884116
ENST00000288422,4.320878345937606
ENST00000648566,4.019531357820999
ENST00000262962,4.297389588140999
ENST00000699227,4.884730637013807
ENST00000593685,4.155346511057805
ENST00000382374,5.853908112352174
ENST00000540367,5.403557505363483
ENST00000293861,5.185896614463023
ENST00000553824,5.544178972229376
ENST00000591924,5.98204069750711
ENST00000344337,5.487699721191825
ENST00000586600,5.5312797986490585
ENST00000265085,5.409984535840194
ENST00000446896,5.361685153525476
ENST00000266556,5.059430578408963
ENST00000370025,5.866202173021566
ENST00000403734,5.036799002275568
ENST00000370491,5.057228726223035
ENST00000540441,5.261650549723665
ENST00000428099,5.129662976322735
ENST00000314358,5.479216538675657
ENST00000293217,5.376392121023957
ENST00000468929,5.060461476872917
ENST00000358595,5.3084461309607285
ENST00000372836,5.605301609271603
ENST00000695546,5.258243284465265
ENST00000318410,5.020641459507238
ENST00000229633,5.14328978832848
ENST00000264991,5.445519925719652
ENST00000345016,5.779260938476268
ENST00000316409,5.128147615811676
ENST00000502597,5.777282022475123
ENST00000645538,5.8760051595960325
ENST00000353487,5.532159097498902
ENST00000374586,5.546039165383013
ENST00000647441,5.187702332919955
ENST00000261880,5.138383853486151
ENST00000025008,5.071174605291829
ENST00000652259,5.01331985158851
ENST00000409469,5.745126107226157
ENST00000380113,5.369021861014885
ENST00000331923,5.122669097413486
ENST00000264689,5.374638940999986
ENST00000462484,5.43898746129693
ENST00000354293,5.628363762705242
ENST00000222219,5.386698993203714
ENST00000354488,5.608266624220653
ENST00000037869,5.364990267283316
ENST00000503219,5.06605340572363
ENST00000283629,5.982155964032846
ENST00000528865,5.078479810314644
ENST00000296666,5.242598534346614
ENST00000368990,5.29786604013425
ENST00000366628,5.744938611467964
ENST00000518424,5.796626496342915
ENST00000307116,5.28822110348747
ENST00000426333,5.906156001058527
ENST00000263694,5.163024734100985
ENST00000344922,5.789991581812147
ENST00000255759,5.271098892193264
ENST00000451196,5.476185779729224
ENST00000289968,5.755309599746748
ENST00000216259,5.663253698871685
ENST00000285071,5.384704329124078
ENST00000524631,5.369703883503945
ENST00000588998,5.45220626345014
ENST00000426584,5.079948814724937
ENST00000333027,5.0615060292136045
ENST00000545606,5.915872987039115
ENST00000374837,5.320663819442098
ENST00000422156,5.100295665572431
ENST00000696153,5.1656143853874745
ENST00000369755,5.111294578705235
ENST00000471658,5.278207944024191
ENST00000525353,5.693914894123455
ENST00000265990,5.413958736920267
ENST00000635546,5.134040998865481
ENST00000339865,5.822234928748465
ENST00000440223,5.92786222594329
ENST00000221249,5.062718337612676
ENST00000443024,5.93819534326214
ENST00000535264,5.514311579067974
ENST00000389120,5.062333144276854
ENST00000507955,5.869931757947951
ENST00000368685,5.550661501642519
ENST00000379540,5.132875841053342
ENST00000583053,5.08218747026782
ENST00000317133,5.600097596324758
ENST00000262570,5.799515025111678
ENST00000361804,5.083090756495015
ENST00000471841,5.071262484223577
ENST00000400555,5.6865769067835865
ENST00000535102,5.492504023905951
ENST00000549190,5.923892501490539
ENST00000602841,5.633317699943887
ENST00000378372,5.112146637783829
ENST00000618916,5.879778608612762
ENST00000373547,5.967795764521681
ENST00000355264,5.287234622293641
ENST00000449038,5.903599388435798
ENST00000303204,5.248843441885185
ENST00000622263,5.065753249211623
ENST00000504137,5.692175523731144
ENST00000295920,5.1596981153375125
ENST00000412770,5.59408166137411
ENST00000545712,5.160347070872679
ENST00000262039,5.487577339076541
ENST00000233892,5.475191583271677
ENST00000335272,5.63706322260133
ENST00000361367,5.07360048014176
ENST00000545797,5.640262469126211
ENST00000461597,5.662334323074435
ENST00000624579,5.604012846880506
ENST00000699569,5.053499219211744
ENST00000519449,5.768566997620771
ENST00000541713,5.352386376436664
ENST00000229395,5.816698298002505
ENST00000440863,5.726647150402496
ENST00000402673,5.830120914979871
ENST00000316059,5.656979386145325
ENST00000452938,5.897676090610691
ENST00000542267,5.418514714657648
ENST00000455798,5.12983233466707
ENST00000347140,5.780264083580382
ENST00000674003,5.454279958472699
ENST00000432054,5.024896056439442
ENST00000315732,5.546381400226242
ENST00000618852,5.732719922579633
ENST00000612991,5.96148744789578
ENST00000229214,5.264713792453572
ENST00000435041,5.833084846798519
ENST00000646076,5.140446155012262
ENST00000559883,5.115623566857854
ENST00000397594,5.416419395928074
ENST00000617677,5.538617164107337
ENST00000404621,5.535396675568744
ENST00000328257,5.063105251519427
ENST00000343053,5.028816693038222
ENST00000233055,5.15752587616857
ENST00000430580,5.627149466012522
ENST00000467906,5.262385936090841
ENST00000496856,5.212628940650345
ENST00000368590,5.520894040170825
ENST00000291688,5.621942289384956
ENST00000611132,5.355868568733777
ENST00000338745,5.079425688902293
ENST00000401419,5.320996586284095
ENST00000331334,5.920564179600513
ENST00000525967,5.289690486820222
ENST00000573314,5.206082590013849
ENST00000591256,5.516487312813341
ENST00000329970,5.649191201267056
ENST00000520539,5.56712053287917
ENST00000447555,5.282805687165707
ENST00000373913,5.609432493041473
ENST00000369534,5.639974574503992
ENST00000453432,5.7254100615491925
ENST00000421367,5.288435989535529
ENST00000199706,5.824006671831275
ENST00000651955,6.401086271321478
ENST00000606202,6.066210080465394
ENST00000264645,6.072459590904211
ENST00000395131,6.641148511889394
ENST00000560410,6.888270236944949
ENST00000263202,6.113265020134314
ENST00000394817,6.92384263892891
ENST00000262948,6.253741170345706
ENST00000507088,6.351066184636663
ENST00000314888,6.927407654187736
ENST00000535095,6.5093355887630935
ENST00000455895,6.204003915339057
ENST00000565964,6.099508380805819
ENST00000544196,6.657420909383725
ENST00000318158,6.925531688098247
ENST00000324076,6.837924129539371
ENST00000372685,6.3250380256438605
ENST00000368399,6.185072518704595
ENST00000678493,6.662643851858949
ENST00000302422,6.555063376131088
ENST00000596916,6.311157469268467
ENST00000601780,6.241855846790772
ENST00000395496,6.094380838938963
ENST00000452882,6.065409778969166
ENST00000368874,6.010973003416232
ENST00000264161,6.295670447177277
ENST00000421304,6.574777165285527
ENST00000480908,6.590112425255688
ENST00000460070,6.421687954558783
ENST00000567195,6.126372071922513
ENST00000306384,6.186502926605927
ENST00000341285,6.803380657688511
ENST00000502553,6.180518213982202
ENST00000403633,6.514079015398746
ENST00000249209,6.9306262772380025
ENST00000616074,6.173559456525799
ENST00000457779,6.042401216525367
ENST00000301328,6.506862287838657
ENST00000216416,6.54977316226723
ENST00000291386,6.953055043982612
ENST00000278823,6.213098440134074
ENST00000251047,6.103687566238312
ENST00000413971,6.510770687966513
ENST00000317943,6.186077238843455
ENST00000630693,6.880043293280648
ENST00000481124,6.195853726533446
ENST00000680001,6.155620048713405
ENST00000379649,6.494128562248599
ENST00000335503,6.891470028174703
ENST00000674268,6.501580854235335
ENST00000228506,6.547188553518042
ENST00000158771,6.136842387134873
ENST00000397086,6.367406144137009
ENST00000313368,6.828574561941735
ENST00000368445,6.591876868121278
ENST00000354232,6.776961625882693
ENST00000266014,6.255428102378349
ENST00000699527,6.661628153465652
ENST00000395443,6.12169732153556
ENST00000216602,6.029603125968044
ENST00000563732,6.273725687123649
ENST00000676846,6.300652793417667
ENST00000582151,6.460863101002839
ENST00000371856,6.3719469730531
ENST00000397137,6.287295785756903
ENST00000261636,6.459368887839913
ENST00000651675,6.332118867390406
ENST00000650688,6.142257298057437
ENST00000217426,6.593471701889281
ENST00000533442,6.584620521877425
ENST00000375446,6.248589680180446
ENST00000264639,6.430541962516616
ENST00000546466,6.689226456608136
ENST00000456936,6.091432228589858
ENST00000675047,6.751892665182305
ENST00000357008,6.510016017549514
ENST00000559935,6.536352184796856
ENST00000444836,6.10207317913443
ENST00000634734,6.600392059173713
ENST00000402285,6.706168986916523
ENST00000377921,6.804801064587736
ENST00000375499,7.040905943575307
ENST00000361575,7.764406886725124
ENST00000474973,7.230201754770335
ENST00000596731,7.675551039132062
ENST00000553342,7.656247044995288
ENST00000530028,7.512165802521085
ENST00000622633,7.112330971262375
ENST00000611971,7.11396953495533
ENST00000677701,7.546894602746119
ENST00000482954,7.958949576281516
ENST00000398073,7.135717041005684
ENST00000476840,7.125377608248235
ENST00000288344,7.345180766958776
ENST00000699786,7.616581601425025
ENST00000398944,7.026215275069527
ENST00000449630,7.033093393167094
ENST00000625349,7.442490337037047
ENST00000677115,7.610108647725992
ENST00000303436,7.63789715556391
ENST00000370873,7.606895513769033
ENST00000598491,7.417603132571515
ENST00000371873,7.047547559443576
ENST00000285848,7.212971600667534
ENST00000303127,7.054270241297932
ENST00000532063,7.401328648573683
ENST00000222005,7.358110253393756
ENST00000321356,7.393443487482573
ENST00000498603,7.659730222364171
ENST00000299166,7.864954152923442
ENST00000375053,7.3834077768416115
ENST00000249289,7.219653729942262
ENST00000267970,8.056440875485348
ENST00000414062,8.825230905712687
ENST00000678042,8.345499057903478
ENST00000588030,8.8442292158825
ENST00000371514,8.044883223270983
ENST00000369825,8.013075870124647
ENST00000681435,8.227868065979653
ENST00000391973,8.273217680239867
ENST00000398752,8.923003408204458
ENST00000620073,8.870707429330304
ENST00000392509,8.550061697293415
ENST00000307961,9.86720524028749
ENST00000448874,9.23275702335166
ENST00000518293,9.35970718803082
ENST00000394936,9.702797630370204
ENST00000317198,9.059427544386638
ENST00000512805,10.791430038910386
ENST00000596873,10.856253043275888
