gene_id,logtpm
BA75_03425T0,-1.6637943197829848
BA75_00081T0,-0.0913300241222308
BA75_05247T0,0.5848470805010147
BA75_01180T0,-0.7100829288824649
BA75_00005T0,-0.86979658995286
BA75_03215T0,0.2663967730245536
BA75_02638T0,1.8898823455490537
BA75_04088T0,1.5295960934164303
BA75_00088T0,1.0370940056556586
BA75_03128T0,1.2281537434054608
BA75_01497T0,1.815284401363349
BA75_04578T0,1.446123866474554
BA75_02107T0,1.729400499089548
BA75_00422T0,1.2759724954505394
BA75_04100T0,1.2325318293450962
BA75_03799T0,2.382902380426384
BA75_03750T0,2.5900055135250626
BA75_00372T0,2.481280856073737
BA75_02485T0,2.2207911720517526
BA75_01218T0,2.112106253960653
BA75_01059T0,2.9668235739845854
BA75_04533T0,2.49465881266387
BA75_01237T0,2.651559200874456
BA75_02321T0,2.677882538961096
BA75_01636T0,2.844719069466352
BA75_00126T0,2.917280889913572
BA75_04955T0,2.849775134090334
BA75_00610T0,2.3643959364758413
BA75_00810T0,2.4321924377453383
BA75_01709T0,2.3441637953918746
BA75_00502T0,2.6820563513791345
BA75_03476T0,2.4102108328147405
BA75_03693T0,2.9676832368547323
BA75_02258T0,2.8689237713256066
BA75_02515T0,2.855517356562454
BA75_00944T0,2.7908345810890016
BA75_00191T0,2.882376982082259
BA75_04520T0,2.4948200715608
BA75_05081T0,2.5660333302097507
BA75_00004T0,2.642484400430261
BA75_04406T0,2.8988971209105103
BA75_01455T0,2.550809570105237
BA75_04139T0,2.7732663561353985
BA75_04703T0,2.2603238022063765
BA75_01333T0,2.958640405425337
BA75_03905T0,3.811584057764936
BA75_01053T0,3.268890965145478
BA75_00393T0,3.664516973124333
BA75_01012T0,3.9004514451858574
BA75_01704T0,3.7788078223164874
BA75_03140T0,3.765110361879585
BA75_04458T0,3.622028384625784
BA75_00527T0,3.1989058444580163
BA75_03407T0,3.8156778893605305
BA75_05085T0,3.81513476578376
BA75_04371T0,3.2915460966058303
BA75_01646T0,3.721460159176076
BA75_02657T0,3.981788735004919
BA75_00156T0,3.489915378270679
BA75_05013T0,3.5172000914885992
BA75_04237T0,3.6161929963810784
BA75_00257T0,3.0455967382005458
BA75_01300T0,3.083369970892251
BA75_04317T0,3.0771062441059787
BA75_02969T0,3.9423080561561847
BA75_04605T0,3.2619188916364603
BA75_01796T0,3.4356285940520905
BA75_02892T0,3.92902400713997
BA75_03045T0,3.0092504159941558
BA75_04008T0,3.178493161325717
BA75_04897T0,3.749384090852694
BA75_02535T0,3.27398577071105
BA75_01574T0,3.722728308817034
BA75_04072T0,3.292787637767016
BA75_00934T0,3.877920895669798
BA75_03143T0,3.1512012732366457
BA75_03175T0,3.213449938860184
BA75_02428T0,3.246730339291931
BA75_00830T0,3.7375677936453817
BA75_01550T0,3.1428218441159275
BA75_03371T0,3.3218429733688404
BA75_00385T0,3.600234066349921
BA75_00365T0,3.701870605704807
BA75_01891T0,3.017195034081938
BA75_00839T0,3.4977784033014703
BA75_00135T0,3.825195405814816
BA75_00683T0,3.7118582878776514
BA75_01298T0,3.0762820218263887
BA75_03586T0,3.828854954674084
BA75_03211T0,3.993719643370177
BA75_05211T0,3.301372543173668
BA75_03070T0,3.6469690503825634
BA75_05102T0,3.5612405865622296
BA75_00392T0,3.0605697038579
BA75_04864T0,3.9901561666273913
BA75_04691T0,3.481105156814118
BA75_03400T0,3.4317700295611084
BA75_03142T0,3.428423825769202
BA75_02067T0,3.673386818208941
BA75_01969T0,3.450551443306483
BA75_03736T0,3.611030700906694
BA75_02393T0,3.97066962537909
BA75_01288T0,3.6140501755893615
BA75_03275T0,3.452911664939964
BA75_04340T0,3.123796953387516
BA75_04380T0,3.767559462816039
BA75_05196T0,3.903221488463443
BA75_03064T0,4.321639527021436
BA75_02568T0,4.177343788281726
BA75_00270T0,4.740803463785079
BA75_01887T0,4.872892768475079
BA75_03414T0,4.345467344476108
BA75_02239T0,4.4507955558176135
BA75_00794T0,4.999368682808903
BA75_00443T0,4.142486959530159
BA75_01145T0,4.05484847699562
BA75_04002T0,4.164351859866744
BA75_04872T0,4.804667978191712
BA75_03174T0,4.202018005984179
BA75_01576T0,4.78146987875789
BA75_02556T0,4.906813649821099
BA75_02336T0,4.661265048321029
BA75_03441T0,4.976945545902334
BA75_02622T0,4.13420450806067
BA75_00913T0,4.926507119901441
BA75_03937T0,4.997721448495787
BA75_03146T0,4.312229511456068
BA75_05187T0,4.650247577352377
BA75_02233T0,4.615257375462986
BA75_03009T0,4.2455793257538526
BA75_00673T0,4.495228257566716
BA75_00230T0,4.537643961929885
BA75_00439T0,4.538749213731465
